2015-12-07 18:49:14 -- (0, ['WOinc'], 'Ne')
2015-12-07 19:36:39 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:39 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:40 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (23, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (24, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (25, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (26, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (27, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (28, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (29, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (30, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (31, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (32, ['Ne'], 'Ne')
2015-12-07 19:36:42 -- (33, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:43 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:44 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:45 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (23, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (24, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (25, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (26, ['Ne'], 'Ne')
2015-12-07 19:36:46 -- (27, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (23, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (24, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (25, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (26, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (27, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (28, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (29, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (30, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (31, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (32, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (33, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (34, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (35, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (36, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (37, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (38, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (39, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (40, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (41, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (42, ['Ne'], 'Ne')
2015-12-07 19:36:48 -- (43, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:50 -- ('after 588 sentences, only Ne-tags', 0.0)
2015-12-07 19:36:52 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (3, ['Ne'], 'ArtOrDet')
2015-12-07 19:36:52 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (23, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (24, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (25, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (26, ['Ne'], 'Ne')
2015-12-07 19:36:52 -- (27, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (16, ['Ne'], 'Spar')
2015-12-07 19:36:53 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:53 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (16, ['Ne'], 'ArtOrDet')
2015-12-07 19:36:55 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (23, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (24, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (25, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (26, ['Ne'], 'Ne')
2015-12-07 19:36:55 -- (27, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (17, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (18, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (19, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (20, ['Ne'], 'Wci')
2015-12-07 19:36:56 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (22, ['Ne'], 'Wci')
2015-12-07 19:36:56 -- (23, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (24, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (25, ['Ne'], 'Ne')
2015-12-07 19:36:56 -- (26, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (0, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (1, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (2, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (3, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (4, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (5, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (6, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (7, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (8, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (9, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (10, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (11, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (12, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (13, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (14, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (15, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (16, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (17, ['Ne'], 'Rloc-')
2015-12-07 19:36:57 -- (18, ['Ne'], 'Rloc-')
2015-12-07 19:36:57 -- (19, ['Ne'], 'Rloc-')
2015-12-07 19:36:57 -- (20, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (21, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (22, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (23, ['Ne'], 'Ne')
2015-12-07 19:36:57 -- (24, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (0, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (1, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (2, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (3, ['Ne'], 'ArtOrDet')
2015-12-07 19:37:01 -- (4, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (5, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (6, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (7, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (8, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (9, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (10, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (11, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (12, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (13, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (14, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (15, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (16, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (17, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (18, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (19, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (20, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (21, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (22, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (23, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (24, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (25, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (26, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (27, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (28, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (29, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (30, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (31, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (32, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (33, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (34, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (35, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (36, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (37, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (38, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (39, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (40, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (41, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (42, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (43, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (44, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (45, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (46, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (47, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (48, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (49, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (50, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (51, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (52, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (53, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (54, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (55, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (56, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (57, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (58, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (59, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (60, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (61, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (62, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (63, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (64, ['Ne'], 'Ne')
2015-12-07 19:37:01 -- (65, ['Ne'], 'Ne')
